DateTime,Location,Meter Name,Commodity Name,Demand/Usage
2017-07-22 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),90.9
2017-07-22 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),217.8
2017-07-22 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),223.2
2017-07-22 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),233.1
2017-07-22 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),243.0
2017-07-22 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),249.3
2017-07-22 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),234.0
2017-07-22 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),16.2
2017-07-22 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-22 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-22 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-22 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-22 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-22 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-22 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-22 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-23 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-23 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-24 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-24 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),197.1
2017-07-24 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),204.3
2017-07-24 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),168.3
2017-07-24 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),174.6
2017-07-24 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),152.1
2017-07-24 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),139.5
2017-07-24 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),132.3
2017-07-24 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),129.6
2017-07-24 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),125.1
2017-07-24 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),123.3
2017-07-24 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),122.4
2017-07-24 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),121.5
2017-07-24 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),120.6
2017-07-24 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),10.8
2017-07-24 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-24 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-25 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-25 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-26 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-26 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-26 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),13.5
2017-07-26 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),260.1
2017-07-26 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),175.5
2017-07-26 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),232.2
2017-07-26 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),286.2
2017-07-26 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),275.530171623915
2017-07-26 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),271.8
2017-07-26 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),243.9
2017-07-26 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),227.7
2017-07-26 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),238.5
2017-07-26 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),241.2
2017-07-26 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),225.0
2017-07-26 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),11.7
2017-07-26 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-26 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-27 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-07-27 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-27 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),135.0
2017-07-27 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),130.5
2017-07-27 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),134.1
2017-07-27 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),133.2
2017-07-27 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),171.0
2017-07-27 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),195.3
2017-07-27 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),195.3
2017-07-27 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),213.3
2017-07-27 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),228.6
2017-07-27 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),228.6
2017-07-27 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),233.1
2017-07-27 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),225.0
2017-07-27 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),11.7
2017-07-27 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-27 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-28 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-28 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),271.8
2017-07-28 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),365.4
2017-07-28 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),309.6
2017-07-28 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),373.5
2017-07-28 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),318.6
2017-07-28 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),323.1
2017-07-28 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),315.9
2017-07-28 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),312.3
2017-07-28 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),306.0
2017-07-28 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),304.2
2017-07-28 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),296.1
2017-07-28 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),13.5
2017-07-28 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-28 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-28 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-29 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-29 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),178.2
2017-07-29 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),130.5
2017-07-29 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),126.0
2017-07-29 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),128.709300204177
2017-07-29 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),131.4
2017-07-29 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),10.8
2017-07-29 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-29 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-29 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-29 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-30 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-30 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.900000071525
2017-07-31 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.550000035762
2017-07-31 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-07-31 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),56.7
2017-07-31 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),381.6
2017-07-31 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),261.9
2017-07-31 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),288.0
2017-07-31 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),324.9
2017-07-31 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),353.7
2017-07-31 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),360.9
2017-07-31 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),358.2
2017-07-31 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),358.2
2017-07-31 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),368.1
2017-07-31 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),424.8
2017-07-31 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),470.7
2017-07-31 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),17.1
2017-07-31 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-07-31 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-08-01 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-08-01 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-01 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),294.3
2017-08-01 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),364.5
2017-08-01 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),333.0
2017-08-01 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),397.8
2017-08-01 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),414.0
2017-08-01 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),391.5
2017-08-01 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),354.30000085036
2017-08-01 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),387.0
2017-08-01 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),401.4
2017-08-01 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),393.3
2017-08-01 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),394.2
2017-08-01 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),391.5
2017-08-01 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),15.3
2017-08-01 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-08-01 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-08-01 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-08-01 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-08-02 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),285.3
2017-08-02 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),657.0
2017-08-02 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),573.3
2017-08-02 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),474.3
2017-08-02 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),500.4
2017-08-02 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),484.2
2017-08-02 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),487.8
2017-08-02 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),493.2
2017-08-02 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),450.9
2017-08-02 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),432.0
2017-08-02 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),397.8
2017-08-02 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),261.0
2017-08-02 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),12.6
2017-08-02 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-02 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.000000214576
2017-08-03 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.200000047683
2017-08-03 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-08-03 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),401.4
2017-08-03 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),456.3
2017-08-03 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),413.1
2017-08-03 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),432.9
2017-08-03 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),452.7
2017-08-03 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),468.0
2017-08-03 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),443.7
2017-08-03 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),450.9
2017-08-03 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),450.0
2017-08-03 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),430.2
2017-08-03 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),432.0
2017-08-03 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),16.2
2017-08-03 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-08-03 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-08-03 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
