Date,HOUR,PUN
2017-06-29,1,45.90702
2017-06-29,2,42.65207
2017-06-29,3,41.35293
2017-06-29,4,39.76057
2017-06-29,5,37.49836
2017-06-29,6,37.67132
2017-06-29,7,41.80523
2017-06-29,8,48.85966
2017-06-29,9,50.25944
2017-06-29,10,49.53476
2017-06-29,11,48.28568
2017-06-29,12,48.52553
2017-06-29,13,45.6862
2017-06-29,14,44.84711
2017-06-29,15,43.58255
2017-06-29,16,44.89904
2017-06-29,17,47.67447
2017-06-29,18,48.82733
2017-06-29,19,50.28101
2017-06-29,20,52.4154
2017-06-29,21,53.30185
2017-06-29,22,52.81628
2017-06-29,23,49.17902
2017-06-29,24,49.6863
2017-06-30,1,45.67896
2017-06-30,2,42.94629
2017-06-30,3,40.71616
2017-06-30,4,38.1732
2017-06-30,5,38.1776
2017-06-30,6,37.57101
2017-06-30,7,41.76507
2017-06-30,8,48.81053
2017-06-30,9,53.72344
2017-06-30,10,51.46889
2017-06-30,11,48.88933
2017-06-30,12,47.53
2017-06-30,13,46.73037
2017-06-30,14,46.67127
2017-06-30,15,47.27103
2017-06-30,16,48.92155
2017-06-30,17,56.29
2017-06-30,18,50.33235
2017-06-30,19,50.67004
2017-06-30,20,52.50349
2017-06-30,21,51.58239
2017-06-30,22,51.63166
2017-06-30,23,48.58796
2017-06-30,24,48.22331
2017-07-01,1,49.74879
2017-07-01,2,49.12121
2017-07-01,3,45.83941
2017-07-01,4,45.3495
2017-07-01,5,46.16572
2017-07-01,6,44.24678
2017-07-01,7,42.61739
2017-07-01,8,46.0561
2017-07-01,9,49.3856
2017-07-01,10,48.6761
2017-07-01,11,45.86012
2017-07-01,12,41.1599
2017-07-01,13,38.84842
2017-07-01,14,37.40934
2017-07-01,15,38.05
2017-07-01,16,38.1
2017-07-01,17,41.92096
2017-07-01,18,44.19426
2017-07-01,19,49.21132
2017-07-01,20,54.41678
2017-07-01,21,59.62385
2017-07-01,22,61.06483
2017-07-01,23,56.76083
2017-07-01,24,46.59606
2017-07-02,1,44.22911
2017-07-02,2,40.52609
2017-07-02,3,38.69205
2017-07-02,4,38.49845
2017-07-02,5,36.63345
2017-07-02,6,34.72417
2017-07-02,7,29.87344
2017-07-02,8,31.8511
2017-07-02,9,30.88049
2017-07-02,10,33.06
2017-07-02,11,33.45
2017-07-02,12,33.91
2017-07-02,13,32.7
2017-07-02,14,30.42
2017-07-02,15,30.53
2017-07-02,16,30.5
2017-07-02,17,35.71
2017-07-02,18,38.0
2017-07-02,19,39.86084
2017-07-02,20,42.39162
2017-07-02,21,46.31134
2017-07-02,22,46.67747
2017-07-02,23,48.35679
2017-07-02,24,44.79052
2017-07-03,1,40.46217
2017-07-03,2,35.29421
2017-07-03,3,32.49753
2017-07-03,4,29.85382
2017-07-03,5,29.78857
2017-07-03,6,30.6697
2017-07-03,7,37.43667
2017-07-03,8,41.25
2017-07-03,9,44.83716
2017-07-03,10,45.07105
2017-07-03,11,44.14403
2017-07-03,12,42.46043
2017-07-03,13,42.85948
2017-07-03,14,43.3186
2017-07-03,15,44.08612
2017-07-03,16,44.20469
2017-07-03,17,45.89859
2017-07-03,18,44.82
2017-07-03,19,45.00058
2017-07-03,20,47.68456
2017-07-03,21,48.61974
2017-07-03,22,48.62002
2017-07-03,23,48.15557
2017-07-03,24,46.01699
2017-07-04,1,45.39072
2017-07-04,2,41.25
2017-07-04,3,39.72247
2017-07-04,4,40.47
2017-07-04,5,39.5
2017-07-04,6,39.30245
2017-07-04,7,41.39
2017-07-04,8,47.21734
2017-07-04,9,49.33173
2017-07-04,10,49.01628
2017-07-04,11,48.24782
2017-07-04,12,46.87
2017-07-04,13,46.55601
2017-07-04,14,46.98853
2017-07-04,15,44.88693
2017-07-04,16,45.78372
2017-07-04,17,46.87
2017-07-04,18,47.5
2017-07-04,19,48.24
2017-07-04,20,52.66341
2017-07-04,21,55.46703
2017-07-04,22,55.47863
2017-07-04,23,50.62144
2017-07-04,24,49.55081
2017-07-05,1,48.06638
2017-07-05,2,46.33058
2017-07-05,3,45.94765
2017-07-05,4,45.95408
2017-07-05,5,45.0
2017-07-05,6,45.0
2017-07-05,7,46.84
2017-07-05,8,50.00694
2017-07-05,9,49.98971
2017-07-05,10,52.88083
2017-07-05,11,51.84568
2017-07-05,12,51.72164
2017-07-05,13,49.72115
2017-07-05,14,48.17856
2017-07-05,15,49.88766
2017-07-05,16,48.229
2017-07-05,17,50.13026
2017-07-05,18,49.22747
2017-07-05,19,49.38277
2017-07-05,20,53.41582
2017-07-05,21,55.0
2017-07-05,22,52.59106
2017-07-05,23,51.40856
2017-07-05,24,49.32671
2017-07-06,1,48.08348
2017-07-06,2,45.35916
2017-07-06,3,41.77281
2017-07-06,4,41.73862
2017-07-06,5,41.42993
2017-07-06,6,42.38891
2017-07-06,7,46.02901
2017-07-06,8,48.65495
2017-07-06,9,49.98657
2017-07-06,10,54.66754
2017-07-06,11,52.64745
2017-07-06,12,52.65538
2017-07-06,13,48.55842
2017-07-06,14,48.5672
2017-07-06,15,48.67335
2017-07-06,16,48.03515
2017-07-06,17,49.02194
2017-07-06,18,48.83394
2017-07-06,19,55.1472
2017-07-06,20,55.56546
2017-07-06,21,55.30754
2017-07-06,22,55.28996
2017-07-06,23,55.41
2017-07-06,24,53.07556
2017-07-07,1,49.36912
2017-07-07,2,48.05936
2017-07-07,3,45.20294
2017-07-07,4,42.73069
2017-07-07,5,42.5222
2017-07-07,6,42.70395
2017-07-07,7,46.63913
2017-07-07,8,49.97753
2017-07-07,9,55.00891
2017-07-07,10,53.93441
2017-07-07,11,49.51952
2017-07-07,12,48.58953
2017-07-07,13,48.53021
2017-07-07,14,46.87
2017-07-07,15,47.73195
2017-07-07,16,49.2237
2017-07-07,17,52.33817
2017-07-07,18,55.33302
2017-07-07,19,59.91098
2017-07-07,20,64.64956
2017-07-07,21,64.51013
2017-07-07,22,61.43976
2017-07-07,23,58.42631
2017-07-07,24,52.16411
2017-07-08,1,55.70444
2017-07-08,2,51.04501
2017-07-08,3,49.32777
2017-07-08,4,48.03037
2017-07-08,5,48.02806
2017-07-08,6,47.28129
2017-07-08,7,47.60759
2017-07-08,8,48.86527
2017-07-08,9,48.84818
2017-07-08,10,48.04941
2017-07-08,11,48.02408
2017-07-08,12,46.76504
2017-07-08,13,45.80127
2017-07-08,14,44.46605
2017-07-08,15,43.99662
2017-07-08,16,45.79958
2017-07-08,17,47.04954
2017-07-08,18,48.13027
2017-07-08,19,56.61648
2017-07-08,20,62.53221
2017-07-08,21,65.51
2017-07-08,22,67.08333
2017-07-08,23,57.58522
2017-07-08,24,53.25571
2017-07-09,1,49.57233
2017-07-09,2,48.22466
2017-07-09,3,44.34996
2017-07-09,4,44.14399
2017-07-09,5,43.7
2017-07-09,6,43.03798
2017-07-09,7,40.44345
2017-07-09,8,43.13977
2017-07-09,9,42.3651
2017-07-09,10,41.4354
2017-07-09,11,41.41088
2017-07-09,12,40.59271
2017-07-09,13,40.63758
2017-07-09,14,40.62577
2017-07-09,15,40.69111
2017-07-09,16,41.59794
2017-07-09,17,44.04
2017-07-09,18,46.58417
2017-07-09,19,48.89467
2017-07-09,20,50.41457
2017-07-09,21,54.37626
2017-07-09,22,58.84307
2017-07-09,23,53.99593
2017-07-09,24,50.00149
2017-07-10,1,50.25597
2017-07-10,2,46.09589
2017-07-10,3,43.16856
2017-07-10,4,39.89365
2017-07-10,5,39.81239
2017-07-10,6,42.23059
2017-07-10,7,48.59
2017-07-10,8,51.49842
2017-07-10,9,55.40293
2017-07-10,10,53.7807
2017-07-10,11,54.09638
2017-07-10,12,53.39942
2017-07-10,13,49.50858
2017-07-10,14,48.86205
2017-07-10,15,51.99872
2017-07-10,16,59.9579
2017-07-10,17,59.814
2017-07-10,18,56.77923
2017-07-10,19,57.42656
2017-07-10,20,60.9749
2017-07-10,21,59.47285
2017-07-10,22,59.40129
2017-07-10,23,53.45825
2017-07-10,24,52.14764
2017-07-11,1,50.23598
2017-07-11,2,44.55947
2017-07-11,3,39.94125
2017-07-11,4,39.81688
2017-07-11,5,39.86973
2017-07-11,6,39.92593
2017-07-11,7,43.06397
2017-07-11,8,51.22709
2017-07-11,9,56.43928
2017-07-11,10,60.57708
2017-07-11,11,61.46031
2017-07-11,12,59.06634
2017-07-11,13,50.76082
2017-07-11,14,50.23212
2017-07-11,15,60.16311
2017-07-11,16,63.96
2017-07-11,17,62.64854
2017-07-11,18,63.40111
2017-07-11,19,68.19342
2017-07-11,20,70.97404
2017-07-11,21,71.60305
2017-07-11,22,71.61827
2017-07-11,23,63.65676
2017-07-11,24,53.5315
2017-07-12,1,50.94351
2017-07-12,2,50.13133
2017-07-12,3,44.82
2017-07-12,4,43.21
2017-07-12,5,43.23
2017-07-12,6,43.23
2017-07-12,7,45.12
2017-07-12,8,66.63128
2017-07-12,9,80.72072
2017-07-12,10,70.03876
2017-07-12,11,71.24304
2017-07-12,12,67.10124
2017-07-12,13,57.60036
2017-07-12,14,64.68721
2017-07-12,15,64.65728
2017-07-12,16,67.62979
2017-07-12,17,82.10141
2017-07-12,18,82.10384
2017-07-12,19,83.72982
2017-07-12,20,83.77478
2017-07-12,21,76.33062
2017-07-12,22,75.62246
2017-07-12,23,57.62421
2017-07-12,24,53.57028
2017-07-13,1,53.13976
2017-07-13,2,49.23
2017-07-13,3,45.86884
2017-07-13,4,45.14
2017-07-13,5,45.14
2017-07-13,6,45.17
2017-07-13,7,45.44
2017-07-13,8,51.76849
2017-07-13,9,66.66502
2017-07-13,10,63.18707
2017-07-13,11,63.41599
2017-07-13,12,60.04002
2017-07-13,13,54.36184
2017-07-13,14,58.80242
2017-07-13,15,61.66
2017-07-13,16,64.78583
2017-07-13,17,72.00917
2017-07-13,18,70.32684
2017-07-13,19,71.91849
2017-07-13,20,66.42886
2017-07-13,21,66.97884
2017-07-13,22,66.9832
2017-07-13,23,57.62942
2017-07-13,24,53.61736
2017-07-14,1,57.46063
2017-07-14,2,50.59214
2017-07-14,3,48.99001
2017-07-14,4,45.53923
2017-07-14,5,45.54037
2017-07-14,6,45.5112
2017-07-14,7,45.90969
2017-07-14,8,54.23898
2017-07-14,9,64.61647
2017-07-14,10,62.92116
2017-07-14,11,64.71419
2017-07-14,12,61.31957
2017-07-14,13,57.77649
2017-07-14,14,56.10679
2017-07-14,15,58.88909
2017-07-14,16,63.42324
2017-07-14,17,63.38089
2017-07-14,18,60.27231
2017-07-14,19,59.21904
2017-07-14,20,63.30242
2017-07-14,21,58.75
2017-07-14,22,62.12977
2017-07-14,23,57.63208
2017-07-14,24,53.04167
2017-07-15,1,54.951
2017-07-15,2,50.31128
2017-07-15,3,50.09813
2017-07-15,4,45.91275
2017-07-15,5,45.21196
2017-07-15,6,44.07398
2017-07-15,7,43.02743
2017-07-15,8,44.08028
2017-07-15,9,44.7636
2017-07-15,10,43.41174
2017-07-15,11,42.58436
2017-07-15,12,40.55552
2017-07-15,13,38.55
2017-07-15,14,37.88
2017-07-15,15,36.96
2017-07-15,16,37.49
2017-07-15,17,37.98
2017-07-15,18,43.31024
2017-07-15,19,46.8298
2017-07-15,20,49.13472
2017-07-15,21,50.03966
2017-07-15,22,52.50418
2017-07-15,23,48.87002
2017-07-15,24,47.48498
2017-07-16,1,46.98481
2017-07-16,2,44.20302
2017-07-16,3,41.84456
2017-07-16,4,40.64955
2017-07-16,5,39.1462
2017-07-16,6,37.64546
2017-07-16,7,33.91
2017-07-16,8,34.81
2017-07-16,9,33.32
2017-07-16,10,30.09
2017-07-16,11,28.99
2017-07-16,12,28.99
2017-07-16,13,29.7564
2017-07-16,14,26.94823
2017-07-16,15,25.98928
2017-07-16,16,25.2245
2017-07-16,17,27.55067
2017-07-16,18,30.11
2017-07-16,19,40.0
2017-07-16,20,48.27725
2017-07-16,21,51.35835
2017-07-16,22,52.02029
2017-07-16,23,49.73827
2017-07-16,24,47.4885
2017-07-17,1,41.72
2017-07-17,2,38.56963
2017-07-17,3,34.75
2017-07-17,4,32.39
2017-07-17,5,33.65
2017-07-17,6,36.28
2017-07-17,7,42.65
2017-07-17,8,46.99
2017-07-17,9,53.1304
2017-07-17,10,51.22527
2017-07-17,11,48.42786
2017-07-17,12,50.40026
2017-07-17,13,47.20225
2017-07-17,14,47.68291
2017-07-17,15,51.53191
2017-07-17,16,57.58838
2017-07-17,17,68.46926
2017-07-17,18,64.79167
2017-07-17,19,58.14809
2017-07-17,20,56.1658
2017-07-17,21,55.67957
2017-07-17,22,57.55783
2017-07-17,23,51.95949
2017-07-17,24,50.5042
2017-07-18,1,44.8774
2017-07-18,2,42.89355
2017-07-18,3,41.22738
2017-07-18,4,40.82167
2017-07-18,5,40.82448
2017-07-18,6,41.6287
2017-07-18,7,45.16166
2017-07-18,8,51.42343
2017-07-18,9,61.90825
2017-07-18,10,59.68
2017-07-18,11,58.22549
2017-07-18,12,51.1686
2017-07-18,13,47.01105
2017-07-18,14,47.28984
2017-07-18,15,52.22634
2017-07-18,16,57.66
2017-07-18,17,61.75
2017-07-18,18,60.70409
2017-07-18,19,59.47273
2017-07-18,20,61.3858
2017-07-18,21,63.6
2017-07-18,22,63.23132
2017-07-18,23,53.23688
2017-07-18,24,51.91493
2017-07-19,1,50.71153
2017-07-19,2,44.08328
2017-07-19,3,43.40667
2017-07-19,4,43.05864
2017-07-19,5,43.0564
2017-07-19,6,43.36715
2017-07-19,7,43.871
2017-07-19,8,54.1956
2017-07-19,9,66.3082
2017-07-19,10,65.8414
2017-07-19,11,60.09548
2017-07-19,12,58.03987
2017-07-19,13,50.01
2017-07-19,14,55.60925
2017-07-19,15,64.29594
2017-07-19,16,68.04908
2017-07-19,17,66.00505
2017-07-19,18,67.45759
2017-07-19,19,67.5589
2017-07-19,20,68.976
2017-07-19,21,63.80696
2017-07-19,22,65.82867
2017-07-19,23,53.27316
2017-07-19,24,51.93888
2017-07-20,1,51.97848
2017-07-20,2,43.26237
2017-07-20,3,42.14157
2017-07-20,4,41.77201
2017-07-20,5,41.91999
2017-07-20,6,41.94346
2017-07-20,7,43.97472
2017-07-20,8,51.10236
2017-07-20,9,57.0739
2017-07-20,10,57.8157
2017-07-20,11,62.1
2017-07-20,12,63.9541
2017-07-20,13,55.41469
2017-07-20,14,57.61
2017-07-20,15,64.41394
2017-07-20,16,64.50134
2017-07-20,17,66.72335
2017-07-20,18,65.97392
2017-07-20,19,63.2445
2017-07-20,20,66.43009
2017-07-20,21,69.26002
2017-07-20,22,74.86665
2017-07-20,23,55.16317
2017-07-20,24,54.97605
2017-07-21,1,54.77762
2017-07-21,2,50.70727
2017-07-21,3,43.99194
2017-07-21,4,43.94281
2017-07-21,5,43.92569
2017-07-21,6,46.44421
2017-07-21,7,50.57532
2017-07-21,8,57.22635
2017-07-21,9,85.31
2017-07-21,10,84.77
2017-07-21,11,76.14355
2017-07-21,12,68.03778
2017-07-21,13,52.35753
2017-07-21,14,53.93359
2017-07-21,15,59.70079
2017-07-21,16,53.77837
2017-07-21,17,50.56354
2017-07-21,18,56.98446
2017-07-21,19,60.10422
2017-07-21,20,70.60179
2017-07-21,21,57.59885
2017-07-21,22,53.57436
2017-07-21,23,53.12421
2017-07-21,24,52.55321
2017-07-22,1,52.60014
2017-07-22,2,48.21369
2017-07-22,3,44.73778
2017-07-22,4,44.13928
2017-07-22,5,44.13108
2017-07-22,6,44.03613
2017-07-22,7,43.88593
2017-07-22,8,45.32539
2017-07-22,9,47.13202
2017-07-22,10,46.30057
2017-07-22,11,41.48
2017-07-22,12,40.16
2017-07-22,13,37.84
2017-07-22,14,35.0
2017-07-22,15,34.33
2017-07-22,16,36.5
2017-07-22,17,39.55
2017-07-22,18,45.99754
2017-07-22,19,48.80547
2017-07-22,20,52.10753
2017-07-22,21,52.28908
2017-07-22,22,52.29364
2017-07-22,23,49.14014
2017-07-22,24,47.19307
2017-07-23,1,50.96273
2017-07-23,2,44.90424
2017-07-23,3,44.87178
2017-07-23,4,44.26984
2017-07-23,5,43.53496
2017-07-23,6,41.91536
2017-07-23,7,39.00302
2017-07-23,8,41.09
2017-07-23,9,39.52734
2017-07-23,10,38.14
2017-07-23,11,38.0
2017-07-23,12,37.24
2017-07-23,13,37.0
2017-07-23,14,30.0
2017-07-23,15,30.0
2017-07-23,16,32.39
2017-07-23,17,36.86
2017-07-23,18,41.09
2017-07-23,19,47.37063
2017-07-23,20,50.31036
2017-07-23,21,52.38779
2017-07-23,22,55.08202
2017-07-23,23,52.94426
2017-07-23,24,49.39815
2017-07-24,1,49.79118
2017-07-24,2,46.08318
2017-07-24,3,44.22043
2017-07-24,4,43.39782
2017-07-24,5,43.14362
2017-07-24,6,48.23631
2017-07-24,7,45.53022
2017-07-24,8,50.96543
2017-07-24,9,52.80989
2017-07-24,10,54.71627
2017-07-24,11,50.46175
2017-07-24,12,50.13537
2017-07-24,13,47.49
2017-07-24,14,47.0
2017-07-24,15,51.56406
2017-07-24,16,54.27541
2017-07-24,17,57.91552
2017-07-24,18,55.36661
2017-07-24,19,53.57392
2017-07-24,20,56.30589
2017-07-24,21,55.08041
2017-07-24,22,57.24329
2017-07-24,23,51.94387
2017-07-24,24,49.18932
2017-07-25,1,48.09571
2017-07-25,2,42.70175
2017-07-25,3,40.53303
2017-07-25,4,38.0
2017-07-25,5,37.88
2017-07-25,6,39.15
2017-07-25,7,43.68
2017-07-25,8,48.59081
2017-07-25,9,50.53716
2017-07-25,10,48.07184
2017-07-25,11,46.16366
2017-07-25,12,44.68682
2017-07-25,13,42.16035
2017-07-25,14,43.01234
2017-07-25,15,46.03985
2017-07-25,16,46.33752
2017-07-25,17,49.38649
2017-07-25,18,49.61026
2017-07-25,19,52.40391
2017-07-25,20,53.03718
2017-07-25,21,53.21314
2017-07-25,22,53.23169
2017-07-25,23,52.46749
2017-07-25,24,51.33479
2017-07-26,1,52.36694
2017-07-26,2,48.73342
2017-07-26,3,43.60506
2017-07-26,4,42.0
2017-07-26,5,42.0
2017-07-26,6,43.06
2017-07-26,7,47.5
2017-07-26,8,49.72091
2017-07-26,9,58.52981
2017-07-26,10,49.54
2017-07-26,11,49.09552
2017-07-26,12,48.58058
2017-07-26,13,44.82463
2017-07-26,14,45.57629
2017-07-26,15,58.73727
2017-07-26,16,58.92197
2017-07-26,17,52.87478
2017-07-26,18,51.61
2017-07-26,19,53.62108
2017-07-26,20,58.9424
2017-07-26,21,57.21
2017-07-26,22,55.24437
2017-07-26,23,53.08042
2017-07-26,24,50.96344
2017-07-27,1,52.56108
2017-07-27,2,48.9
2017-07-27,3,44.61
2017-07-27,4,43.29
2017-07-27,5,43.44
2017-07-27,6,43.73
2017-07-27,7,48.86
2017-07-27,8,49.54
2017-07-27,9,60.8413
2017-07-27,10,58.64025
2017-07-27,11,56.62309
2017-07-27,12,56.10105
2017-07-27,13,48.57847
2017-07-27,14,50.0254
2017-07-27,15,54.38702
2017-07-27,16,64.12062
2017-07-27,17,59.10955
2017-07-27,18,61.68677
2017-07-27,19,60.06439
2017-07-27,20,60.73032
2017-07-27,21,58.47625
2017-07-27,22,58.86334
2017-07-27,23,53.17007
2017-07-27,24,51.87081
2017-07-28,1,51.82431
2017-07-28,2,46.82319
2017-07-28,3,44.49641
2017-07-28,4,42.20022
2017-07-28,5,41.26112
2017-07-28,6,44.51068
2017-07-28,7,46.71817
2017-07-28,8,51.57274
2017-07-28,9,55.13586
2017-07-28,10,57.18642
2017-07-28,11,53.4015
2017-07-28,12,50.42859
2017-07-28,13,49.56868
2017-07-28,14,49.02292
2017-07-28,15,50.41197
2017-07-28,16,50.34464
2017-07-28,17,51.79067
2017-07-28,18,53.63269
2017-07-28,19,53.95973
2017-07-28,20,56.95864
2017-07-28,21,57.54406
2017-07-28,22,57.15816
2017-07-28,23,52.72565
2017-07-28,24,51.77679
2017-07-29,1,51.93499
2017-07-29,2,50.99716
2017-07-29,3,49.6932
2017-07-29,4,48.86
2017-07-29,5,48.86
2017-07-29,6,48.86
2017-07-29,7,48.86
2017-07-29,8,49.08945
2017-07-29,9,51.45104
2017-07-29,10,51.91214
2017-07-29,11,49.19166
2017-07-29,12,48.86
2017-07-29,13,45.15
2017-07-29,14,42.41
2017-07-29,15,42.09
2017-07-29,16,42.74
2017-07-29,17,44.5
2017-07-29,18,49.70434
2017-07-29,19,52.48645
2017-07-29,20,57.70825
2017-07-29,21,57.85169
2017-07-29,22,62.25012
2017-07-29,23,53.36725
2017-07-29,24,52.51173
2017-07-30,1,50.64606
2017-07-30,2,49.73279
2017-07-30,3,49.37174
2017-07-30,4,43.85264
2017-07-30,5,43.26
2017-07-30,6,43.0
2017-07-30,7,40.49
2017-07-30,8,40.49
2017-07-30,9,40.49
2017-07-30,10,41.5
2017-07-30,11,39.99933
2017-07-30,12,39.86
2017-07-30,13,39.26
2017-07-30,14,37.0
2017-07-30,15,34.51852
2017-07-30,16,37.13
2017-07-30,17,40.49
2017-07-30,18,43.26
2017-07-30,19,49.64723
2017-07-30,20,51.41
2017-07-30,21,52.54112
2017-07-30,22,57.0556
2017-07-30,23,52.21079
2017-07-30,24,51.1578
2017-07-31,1,46.95572
2017-07-31,2,43.41381
2017-07-31,3,40.89935
2017-07-31,4,39.23129
2017-07-31,5,39.1876
2017-07-31,6,40.16746
2017-07-31,7,45.0
2017-07-31,8,51.80195
2017-07-31,9,82.16
2017-07-31,10,92.07354
2017-07-31,11,83.44839
2017-07-31,12,81.10224
2017-07-31,13,71.50056
2017-07-31,14,71.96921
2017-07-31,15,74.47239
2017-07-31,16,70.37596
2017-07-31,17,78.78
2017-07-31,18,79.75003
2017-07-31,19,77.89847
2017-07-31,20,84.03324
2017-07-31,21,80.99719
2017-07-31,22,81.79
2017-07-31,23,62.01571
2017-07-31,24,52.32364
2017-08-01,1,53.26178
2017-08-01,2,49.88944
2017-08-01,3,45.0
2017-08-01,4,42.04405
2017-08-01,5,41.43222
2017-08-01,6,43.99428
2017-08-01,7,47.90635
2017-08-01,8,50.15633
2017-08-01,9,56.52988
2017-08-01,10,61.27898
2017-08-01,11,56.4434
2017-08-01,12,55.42232
2017-08-01,13,50.62983
2017-08-01,14,55.13825
2017-08-01,15,68.09526
2017-08-01,16,69.33403
2017-08-01,17,86.45661
2017-08-01,18,95.55
2017-08-01,19,96.06375
2017-08-01,20,98.81
2017-08-01,21,95.58351
2017-08-01,22,95.72643
2017-08-01,23,60.68296
2017-08-01,24,55.54462
2017-08-02,1,61.30008
2017-08-02,2,50.52651
2017-08-02,3,49.85774
2017-08-02,4,45.0
2017-08-02,5,44.53496
2017-08-02,6,45.59303
2017-08-02,7,47.91
2017-08-02,8,51.5444
2017-08-02,9,74.00501
2017-08-02,10,91.75827
2017-08-02,11,95.73724
2017-08-02,12,94.21
2017-08-02,13,73.62376
2017-08-02,14,72.66076
2017-08-02,15,75.51333
2017-08-02,16,93.41313
2017-08-02,17,94.37476
2017-08-02,18,102.62548
2017-08-02,19,103.71818
2017-08-02,20,103.10144
2017-08-02,21,108.63562
2017-08-02,22,103.66978
2017-08-02,23,95.78412
2017-08-02,24,80.29812
2017-08-03,1,83.34629
2017-08-03,2,59.4613
2017-08-03,3,51.19406
2017-08-03,4,49.84861
2017-08-03,5,49.83501
2017-08-03,6,50.42223
2017-08-03,7,58.60596
2017-08-03,8,91.25381
2017-08-03,9,100.65
2017-08-03,10,111.36
2017-08-03,11,120.0
2017-08-03,12,120.19997
2017-08-03,13,120.0
2017-08-03,14,119.49098
2017-08-03,15,135.95932
2017-08-03,16,136.36964
2017-08-03,17,137.07834
2017-08-03,18,137.84209
2017-08-03,19,138.19701
2017-08-03,20,137.86681
2017-08-03,21,137.03881
2017-08-03,22,137.25006
2017-08-03,23,120.0
2017-08-03,24,110.15038
2017-08-04,1,85.71032
2017-08-04,2,60.87149
2017-08-04,3,55.21774
2017-08-04,4,51.17814
2017-08-04,5,51.17175
2017-08-04,6,53.55387
2017-08-04,7,59.35314
2017-08-04,8,100.12539
2017-08-04,9,103.66944
2017-08-04,10,106.3503
2017-08-04,11,116.80389
2017-08-04,12,112.76687
2017-08-04,13,99.82435
2017-08-04,14,96.04191
2017-08-04,15,110.94142
2017-08-04,16,110.32267
2017-08-04,17,110.11382
2017-08-04,18,112.52735
2017-08-04,19,120.0
2017-08-04,20,120.0
2017-08-04,21,115.7777
2017-08-04,22,114.43341
2017-08-04,23,110.37999
2017-08-04,24,95.67128
2017-08-05,1,62.42381
2017-08-05,2,53.65745
2017-08-05,3,51.11754
2017-08-05,4,50.56335
2017-08-05,5,50.55456
2017-08-05,6,49.9701
2017-08-05,7,48.14113
2017-08-05,8,49.35713
2017-08-05,9,51.34089
2017-08-05,10,51.61554
2017-08-05,11,50.72896
2017-08-05,12,49.61712
2017-08-05,13,49.64886
2017-08-05,14,47.40315
2017-08-05,15,47.20779
2017-08-05,16,47.98128
2017-08-05,17,50.41647
2017-08-05,18,52.64412
2017-08-05,19,61.11759
2017-08-05,20,78.16352
2017-08-05,21,85.82884
2017-08-05,22,73.68985
2017-08-05,23,55.97153
2017-08-05,24,52.73379
2017-08-06,1,53.32301
2017-08-06,2,48.415
2017-08-06,3,45.2943
2017-08-06,4,44.44194
2017-08-06,5,44.4518
2017-08-06,6,48.24331
2017-08-06,7,43.65
2017-08-06,8,44.4
2017-08-06,9,44.32088
2017-08-06,10,44.32075
2017-08-06,11,43.85617
2017-08-06,12,43.16691
2017-08-06,13,43.38699
2017-08-06,14,42.31898
2017-08-06,15,41.94972
2017-08-06,16,40.02
2017-08-06,17,43.41
2017-08-06,18,44.15
2017-08-06,19,50.08333
2017-08-06,20,52.70699
2017-08-06,21,56.85609
2017-08-06,22,57.09
2017-08-06,23,53.34785
2017-08-06,24,50.86151
2017-08-07,1,50.64334
2017-08-07,2,45.43358
2017-08-07,3,42.96841
2017-08-07,4,40.97974
2017-08-07,5,40.45396
2017-08-07,6,40.94761
2017-08-07,7,43.07
2017-08-07,8,46.44963
2017-08-07,9,53.26283
2017-08-07,10,52.7575
2017-08-07,11,51.59546
2017-08-07,12,50.1784
2017-08-07,13,48.85673
2017-08-07,14,47.64037
2017-08-07,15,49.20112
2017-08-07,16,49.9
2017-08-07,17,51.61352
2017-08-07,18,55.58777
2017-08-07,19,58.92457
2017-08-07,20,70.02121
2017-08-07,21,74.0826
2017-08-07,22,71.9567
2017-08-07,23,55.09486
2017-08-07,24,53.38216
2017-08-08,1,54.44256
2017-08-08,2,50.32365
2017-08-08,3,45.65606
2017-08-08,4,45.58062
2017-08-08,5,45.55287
2017-08-08,6,45.62594
2017-08-08,7,47.74271
2017-08-08,8,49.94963
2017-08-08,9,52.23351
2017-08-08,10,53.11149
2017-08-08,11,53.12803
2017-08-08,12,53.09826
2017-08-08,13,51.26943
2017-08-08,14,50.73225
2017-08-08,15,50.68029
2017-08-08,16,50.9
2017-08-08,17,53.1175
2017-08-08,18,54.49327
2017-08-08,19,54.94591
2017-08-08,20,57.97447
2017-08-08,21,58.12135
2017-08-08,22,58.05691
2017-08-08,23,54.6694
2017-08-08,24,51.38
2017-08-09,1,54.67593
2017-08-09,2,53.41963
2017-08-09,3,49.34506
2017-08-09,4,48.62868
2017-08-09,5,47.92971
2017-08-09,6,49.28768
2017-08-09,7,50.09145
2017-08-09,8,56.93378
2017-08-09,9,54.59142
2017-08-09,10,60.83652
2017-08-09,11,57.38006
2017-08-09,12,52.32086
2017-08-09,13,53.33638
2017-08-09,14,52.35307
2017-08-09,15,52.41351
2017-08-09,16,51.41811
2017-08-09,17,57.12935
2017-08-09,18,75.84306
2017-08-09,19,90.0
2017-08-09,20,90.54233
2017-08-09,21,96.27
2017-08-09,22,90.55182
2017-08-09,23,74.36145
2017-08-09,24,54.73575
2017-08-10,1,54.41817
2017-08-10,2,52.27073
2017-08-10,3,47.71082
