DateTime,Location,Commodity Name,Demand/Usage,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2017-07-03 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-07-03 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-07-03 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),328.2,,,,
2017-07-03 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),426.0,,,,
2017-07-03 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),465.0,,,,
2017-07-03 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),544.2,,,,
2017-07-03 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),597.0,,,,
2017-07-03 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),614.4,,,,
2017-07-03 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),619.8,,,,
2017-07-03 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),633.0,,,,
2017-07-03 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),638.4,,,,
2017-07-03 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),625.2,,,,
2017-07-03 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),629.4,,,,
2017-07-03 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),631.8,,,,
2017-07-03 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),618.0,,,,
2017-07-03 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.0,,,,
2017-07-03 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),418.2,,,,
2017-07-03 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),419.4,,,,
2017-07-03 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),385.2,,,,
2017-07-03 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),348.6,,,,
2017-07-04 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),322.2,,,,
2017-07-04 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2017-07-04 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.0,,,,
2017-07-04 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-07-04 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-04 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.8,,,,
2017-07-04 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-07-04 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.8,,,,
2017-07-04 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),270.0,,,,
2017-07-04 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-07-04 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.2,,,,
2017-07-04 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),303.6,,,,
2017-07-04 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2017-07-04 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),323.4,,,,
2017-07-04 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),333.6,,,,
2017-07-04 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.8,,,,
2017-07-04 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.8,,,,
2017-07-04 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.2,,,,
2017-07-04 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),318.6,,,,
2017-07-04 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),306.6,,,,
2017-07-04 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.0,,,,
2017-07-04 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),301.2,,,,
2017-07-04 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2017-07-04 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.0,,,,
2017-07-05 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.2,,,,
2017-07-05 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.6,,,,
2017-07-05 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.0,,,,
2017-07-05 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.8,,,,
2017-07-05 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-05 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-07-05 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),333.6,,,,
2017-07-05 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.0,,,,
2017-07-05 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),499.2,,,,
2017-07-05 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),578.4,,,,
2017-07-05 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),666.0,,,,
2017-07-05 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),687.6,,,,
2017-07-05 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.0,,,,
2017-07-05 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-07-05 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.8,,,,
2017-07-05 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.2,,,,
2017-07-05 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.6,,,,
2017-07-05 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),705.0,,,,
2017-07-05 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),673.2,,,,
2017-07-05 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),504.6,,,,
2017-07-05 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),457.2,,,,
2017-07-05 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.0,,,,
2017-07-05 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.2,,,,
2017-07-05 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.6,,,,
2017-07-06 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),332.4,,,,
2017-07-06 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2017-07-06 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.2,,,,
2017-07-06 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.2,,,,
2017-07-06 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-07-06 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),295.2,,,,
2017-07-06 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),338.4,,,,
2017-07-06 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),442.8,,,,
2017-07-06 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),502.8,,,,
2017-07-06 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),597.0,,,,
2017-07-06 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),654.6,,,,
2017-07-06 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),705.6,,,,
2017-07-06 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.0,,,,
2017-07-06 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.2,,,,
2017-07-06 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.6,,,,
2017-07-06 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-07-06 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.8,,,,
2017-07-06 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.0,,,,
2017-07-06 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),697.2,,,,
2017-07-06 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),531.6,,,,
2017-07-06 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.8,,,,
2017-07-06 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),454.8,,,,
2017-07-06 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),411.0,,,,
2017-07-06 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),347.4,,,,
2017-07-07 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),333.6,,,,
2017-07-07 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2017-07-07 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-07-07 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.0,,,,
2017-07-07 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-07-07 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.2,,,,
2017-07-07 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),340.2,,,,
2017-07-07 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),455.4,,,,
2017-07-07 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),508.2,,,,
2017-07-07 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),630.6,,,,
2017-07-07 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),671.4,,,,
2017-07-07 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2017-07-07 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2017-07-07 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),757.8,,,,
2017-07-07 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),752.4,,,,
2017-07-07 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),742.8,,,,
2017-07-07 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.8,,,,
2017-07-07 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.0,,,,
2017-07-07 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.8,,,,
2017-07-07 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),528.6,,,,
2017-07-07 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),505.8,,,,
2017-07-07 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.6,,,,
2017-07-07 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.0,,,,
2017-07-07 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.8,,,,
2017-07-08 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),340.8,,,,
2017-07-08 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2017-07-08 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.0,,,,
2017-07-08 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-07-08 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.8,,,,
2017-07-08 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.2,,,,
2017-07-08 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2017-07-08 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.8,,,,
2017-07-08 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),312.6,,,,
2017-07-08 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),453.6,,,,
2017-07-08 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),536.4,,,,
2017-07-08 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),575.4,,,,
2017-07-08 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),580.2,,,,
2017-07-08 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),582.0,,,,
2017-07-08 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),436.2,,,,
2017-07-08 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),438.0,,,,
2017-07-08 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),433.8,,,,
2017-07-08 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),429.0,,,,
2017-07-08 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),433.2,,,,
2017-07-08 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.2,,,,
2017-07-08 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),414.6,,,,
2017-07-08 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),393.0,,,,
2017-07-08 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2017-07-08 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),324.6,,,,
2017-07-09 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),306.0,,,,
2017-07-09 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2017-07-09 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-07-09 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.0,,,,
2017-07-09 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-07-09 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.2,,,,
2017-07-09 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.0,,,,
2017-07-09 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2017-07-09 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.6,,,,
2017-07-09 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-07-09 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),318.0,,,,
2017-07-09 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.8,,,,
2017-07-09 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),369.0,,,,
2017-07-09 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),390.6,,,,
2017-07-09 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.8,,,,
2017-07-09 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2017-07-09 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.2,,,,
2017-07-09 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),390.6,,,,
2017-07-09 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),387.0,,,,
2017-07-09 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.8,,,,
2017-07-09 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.2,,,,
2017-07-09 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),364.8,,,,
2017-07-09 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),333.6,,,,
2017-07-09 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2017-07-10 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),295.8,,,,
2017-07-10 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.6,,,,
2017-07-10 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.8,,,,
2017-07-10 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),270.0,,,,
2017-07-10 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),275.4,,,,
2017-07-10 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-07-10 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),324.6,,,,
2017-07-10 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.6,,,,
2017-07-10 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),504.0,,,,
2017-07-10 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),592.2,,,,
2017-07-10 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),655.8,,,,
2017-07-10 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),698.4,,,,
2017-07-10 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-07-10 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-07-10 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),729.0,,,,
2017-07-10 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),723.6,,,,
2017-07-10 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),739.8,,,,
2017-07-10 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2017-07-10 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),682.2,,,,
2017-07-10 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),484.2,,,,
2017-07-10 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),488.4,,,,
2017-07-10 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.2,,,,
2017-07-10 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),415.2,,,,
2017-07-10 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),345.0,,,,
2017-07-11 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),322.8,,,,
2017-07-11 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),299.4,,,,
2017-07-11 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-07-11 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.6,,,,
2017-07-11 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.0,,,,
2017-07-11 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.8,,,,
2017-07-11 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),341.4,,,,
2017-07-11 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),451.8,,,,
2017-07-11 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),507.0,,,,
2017-07-11 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),615.6,,,,
2017-07-11 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),674.4,,,,
2017-07-11 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.2,,,,
2017-07-11 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.2,,,,
2017-07-11 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),733.2,,,,
2017-07-11 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),734.4,,,,
2017-07-11 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),729.0,,,,
2017-07-11 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.2,,,,
2017-07-11 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.0,,,,
2017-07-11 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2017-07-11 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),501.6,,,,
2017-07-11 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.8,,,,
2017-07-11 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),444.6,,,,
2017-07-11 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),408.6,,,,
2017-07-11 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),356.4,,,,
2017-07-12 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),325.2,,,,
2017-07-12 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),301.2,,,,
2017-07-12 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-12 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-12 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-07-12 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.0,,,,
2017-07-12 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),336.0,,,,
2017-07-12 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),453.0,,,,
2017-07-12 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),504.0,,,,
2017-07-12 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),604.8,,,,
2017-07-12 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),657.6,,,,
2017-07-12 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),713.4,,,,
2017-07-12 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),724.2,,,,
2017-07-12 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2017-07-12 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),742.2,,,,
2017-07-12 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),733.2,,,,
2017-07-12 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.0,,,,
2017-07-12 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),710.4,,,,
2017-07-12 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),691.8,,,,
2017-07-12 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),511.2,,,,
2017-07-12 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.8,,,,
2017-07-12 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.2,,,,
2017-07-12 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),400.2,,,,
2017-07-12 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.6,,,,
2017-07-13 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.2,,,,
2017-07-13 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2017-07-13 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.2,,,,
2017-07-13 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-13 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.8,,,,
2017-07-13 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.6,,,,
2017-07-13 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.2,,,,
2017-07-13 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.6,,,,
2017-07-13 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),502.2,,,,
2017-07-13 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),580.8,,,,
2017-07-13 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),651.0,,,,
2017-07-13 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),697.2,,,,
2017-07-13 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),703.8,,,,
2017-07-13 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),714.6,,,,
2017-07-13 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.2,,,,
2017-07-13 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),719.4,,,,
2017-07-13 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.2,,,,
2017-07-13 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.6,,,,
2017-07-13 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),699.0,,,,
2017-07-13 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),506.4,,,,
2017-07-13 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),477.6,,,,
2017-07-13 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),451.2,,,,
2017-07-13 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),415.2,,,,
2017-07-13 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),361.2,,,,
2017-07-14 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),327.6,,,,
2017-07-14 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2017-07-14 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.2,,,,
2017-07-14 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-07-14 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),284.4,,,,
2017-07-14 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.0,,,,
2017-07-14 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),334.8,,,,
2017-07-14 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.8,,,,
2017-07-14 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),498.6,,,,
2017-07-14 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),583.8,,,,
2017-07-14 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),642.0,,,,
2017-07-14 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),696.0,,,,
2017-07-14 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.0,,,,
2017-07-14 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),739.8,,,,
2017-07-14 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),734.4,,,,
2017-07-14 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),725.4,,,,
2017-07-14 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-07-14 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2017-07-14 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),683.4,,,,
2017-07-14 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),500.4,,,,
2017-07-14 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),481.2,,,,
2017-07-14 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),432.0,,,,
2017-07-14 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),427.2,,,,
2017-07-14 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),364.8,,,,
2017-07-15 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),318.0,,,,
2017-07-15 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2017-07-15 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-07-15 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.8,,,,
2017-07-15 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2017-07-15 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-07-15 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2017-07-15 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),290.4,,,,
2017-07-15 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.8,,,,
